age,workclass,education,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target_variable,Hours_Norm,CountryGroup,PeopleGroup
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,44,United-States,<=50K,0.5584415584415584,N_America,Full_timers
33,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
47,Private,5th-6th,3,Never-married,Machine-op-inspct,White,Male,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,State-gov,Some-college,10,Divorced,Adm-clerical,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
29,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,,<=50K,0.5064935064935064,,Full_timers
18,Private,12th,8,Never-married,Sales,White,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
36,Private,Bachelors,13,Widowed,Prof-specialty,White,Female,0,0,44,United-States,<=50K,0.5584415584415584,N_America,Full_timers
33,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,7688,0,48,United-States,>50K,0.6103896103896104,N_America,Full_timers
40,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
57,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,White,Male,0,1902,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
40,Private,HS-grad,9,Divorced,Transport-moving,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
36,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
45,Private,Bachelors,13,Never-married,Adm-clerical,Black,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
24,Private,HS-grad,9,Separated,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
46,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
36,Private,HS-grad,9,Separated,Sales,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
48,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
36,Private,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
21,Private,Some-college,10,Never-married,Tech-support,White,Female,0,1719,9,United-States,<=50K,0.1038961038961039,N_America,Relaxies
18,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,Private,Bachelors,13,Divorced,Prof-specialty,White,Female,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
36,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,7298,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
38,Private,HS-grad,9,Never-married,Transport-moving,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
55,Self-emp-not-inc,Prof-school,15,Widowed,Prof-specialty,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
22,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,Some-college,10,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
21,Private,Some-college,10,Never-married,Sales,White,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
49,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
28,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
26,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
33,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,41,United-States,<=50K,0.5194805194805194,N_America,Full_timers
59,Private,Masters,14,Married-civ-spouse,Tech-support,White,Male,0,0,40,Iran,<=50K,0.5064935064935064,Other,Full_timers
37,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Private,Some-college,10,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,0.5064935064935064,Asia,Full_timers
30,Private,HS-grad,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
28,Private,9th,5,Married-civ-spouse,Protective-serv,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,State-gov,Bachelors,13,Never-married,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
18,Private,10th,6,Never-married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,White,Male,0,0,26,United-States,<=50K,0.3246753246753247,N_America,Part_timers
36,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
25,Private,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,0,2415,20,United-States,>50K,0.24675324675324675,N_America,Part_timers
48,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,1887,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
49,Private,Doctorate,16,Married-civ-spouse,Sales,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
28,Private,HS-grad,9,Never-married,Other-service,Other,Male,0,0,48,Mexico,<=50K,0.6103896103896104,Other,Full_timers
28,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,53,United-States,<=50K,0.6753246753246753,N_America,Full_timers
45,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,White,Male,0,0,30,United-States,>50K,0.37662337662337664,N_America,Full_timers
29,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
61,Local-gov,HS-grad,9,Widowed,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Private,Some-college,10,Never-married,Sales,White,Male,0,0,22,United-States,<=50K,0.2727272727272727,N_America,Part_timers
53,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
43,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K,0.3116883116883117,Asia,Part_timers
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
31,Local-gov,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,40,,<=50K,0.5064935064935064,,Full_timers
50,Private,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
52,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
18,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
26,Private,7th-8th,4,Never-married,Other-service,Other,Female,0,0,30,,<=50K,0.37662337662337664,,Full_timers
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
63,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,0,1740,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,Mexico,<=50K,0.5064935064935064,Other,Full_timers
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,7688,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
43,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,58,United-States,<=50K,0.7402597402597403,N_America,Hardworkers
39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
28,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
32,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,4386,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
25,Private,Bachelors,13,Never-married,Tech-support,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,0,0,70,United-States,>50K,0.8961038961038961,N_America,Hardworkers
51,Private,Some-college,10,Divorced,Exec-managerial,White,Female,0,0,36,United-States,<=50K,0.45454545454545453,N_America,Full_timers
17,Private,10th,6,Never-married,Sales,White,Female,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
24,State-gov,Some-college,10,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
54,Private,Some-college,10,Divorced,Other-service,White,Female,0,0,47,United-States,<=50K,0.5974025974025974,N_America,Full_timers
32,Private,HS-grad,9,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Federal-gov,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
53,Private,HS-grad,9,Divorced,Other-service,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Private,Assoc-voc,11,Divorced,Prof-specialty,White,Female,0,0,32,United-States,<=50K,0.4025974025974026,N_America,Full_timers
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
41,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,7298,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
40,Federal-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,0,65,United-States,>50K,0.8311688311688312,N_America,Hardworkers
27,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,40,Mexico,<=50K,0.5064935064935064,Other,Full_timers
41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,3103,0,35,Philippines,>50K,0.44155844155844154,Asia,Full_timers
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
36,Private,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
61,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
31,Private,10th,6,Separated,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,65,United-States,>50K,0.8311688311688312,N_America,Hardworkers
52,Private,12th,8,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
18,Private,11th,7,Never-married,Other-service,White,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
37,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
60,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
47,Private,Some-college,10,Widowed,Transport-moving,White,Female,0,0,25,Outlying-US(Guam-USVI-etc),<=50K,0.3116883116883117,Other,Part_timers
21,Private,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
34,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,7688,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
28,Private,HS-grad,9,Divorced,Other-service,White,Female,0,1741,52,United-States,<=50K,0.6623376623376623,N_America,Full_timers
40,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
26,Private,Assoc-acdm,12,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
48,Private,Some-college,10,Never-married,Other-service,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
46,Private,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
58,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
32,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
17,Private,11th,7,Never-married,Priv-house-serv,White,Female,0,0,12,United-States,<=50K,0.14285714285714285,N_America,Relaxies
36,Private,12th,8,Never-married,Transport-moving,Asian-Pac-Islander,Male,0,0,45,,<=50K,0.5714285714285714,,Full_timers
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,Italy,<=50K,0.5064935064935064,Europe,Full_timers
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,3103,0,70,United-States,>50K,0.8961038961038961,N_America,Hardworkers
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
35,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,White,Male,0,0,65,United-States,<=50K,0.8311688311688312,N_America,Hardworkers
19,Private,Some-college,10,Never-married,Sales,White,Female,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
56,Private,9th,5,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
33,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,Bachelors,13,Never-married,Sales,Black,Female,0,0,35,United-States,>50K,0.44155844155844154,N_America,Full_timers
22,State-gov,Some-college,10,Never-married,Other-service,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
44,Private,Some-college,10,Never-married,Other-service,Black,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
37,Private,HS-grad,9,Separated,Craft-repair,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
34,Self-emp-inc,Some-college,10,Never-married,Sales,White,Male,0,0,75,United-States,<=50K,0.961038961038961,N_America,Hardworkers
43,Private,Assoc-voc,11,Separated,Sales,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
39,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,32,United-States,<=50K,0.4025974025974026,N_America,Full_timers
58,Private,7th-8th,4,Never-married,Handlers-cleaners,White,Female,0,0,33,United-States,<=50K,0.4155844155844156,N_America,Full_timers
45,Local-gov,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
30,Private,Some-college,10,Divorced,Adm-clerical,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,0,0,36,United-States,<=50K,0.45454545454545453,N_America,Full_timers
50,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
25,Local-gov,Assoc-voc,11,Never-married,Protective-serv,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
50,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
60,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
41,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,15024,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
40,Self-emp-not-inc,Prof-school,15,Divorced,Other-service,White,Female,0,2339,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
22,Private,Bachelors,13,Never-married,Exec-managerial,White,Female,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
52,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
30,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
31,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,15024,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
38,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
46,Private,Prof-school,15,Never-married,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
57,Federal-gov,Prof-school,15,Divorced,Exec-managerial,Black,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
39,Private,11th,7,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Private,Bachelors,13,Divorced,Exec-managerial,White,Female,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
43,Private,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
22,Private,Some-college,10,Never-married,Sales,White,Female,0,0,17,United-States,<=50K,0.2077922077922078,N_America,Part_timers
44,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
37,Private,Some-college,10,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
35,Private,HS-grad,9,Never-married,Other-service,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
28,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Private,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,35,Japan,<=50K,0.44155844155844154,Asia,Full_timers
18,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
61,Private,1st-4th,2,Widowed,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,1848,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
22,Private,HS-grad,9,Widowed,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
19,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
45,Private,Bachelors,13,Never-married,Tech-support,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
20,Private,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
37,Private,HS-grad,9,Divorced,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,0.5064935064935064,Asia,Full_timers
26,Private,Some-college,10,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
58,Private,HS-grad,9,Separated,Other-service,White,Female,0,0,40,Dominican-Republic,<=50K,0.5064935064935064,Other,Full_timers
64,Private,HS-grad,9,Widowed,Sales,White,Female,8614,0,50,France,>50K,0.6363636363636364,Europe,Full_timers
19,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
36,Private,Bachelors,13,Divorced,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
47,Private,Assoc-acdm,12,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
62,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
36,State-gov,Prof-school,15,Never-married,Prof-specialty,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,Self-emp-not-inc,Some-college,10,Never-married,Sales,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,48,United-States,>50K,0.6103896103896104,N_America,Full_timers
